Date,Close,High,Low,Open,Volume
2021-01-04,13.076018333435059,13.613478260876672,12.925449902304845,13.066795083910115,560640000
2021-01-05,13.366435050964355,13.405073987470002,13.049593299152141,13.062306528679214,322760000
2021-01-06,12.578444480895996,13.207142186008463,12.55002633699992,13.184706458898969,580424000
2021-01-07,13.305859565734863,13.33951363281077,12.849667703065894,12.930435562151088,461480000
2021-01-08,13.238801002502441,13.382638612575214,13.004722188085635,13.324306483553258,292528000
2021-01-11,13.582564353942871,13.921094354023303,13.324304853864655,13.380393688627079,518344000
2021-01-12,13.446208000183105,13.715187600487056,13.30685790200758,13.713192510435519,291476000
2021-01-13,13.493071556091309,13.586055290946524,13.346741517718936,13.451440936900354,210028000
2021-01-14,13.162521362304688,13.560879424388261,13.142828168347837,13.536200407073654,283120000
2021-01-15,12.82274341583252,13.287161896457812,12.811775176828125,13.190189882912284,277780000
2021-01-19,12.988021850585938,13.05657477975122,12.807289326171569,12.979046798283063,226188000
2021-01-20,13.327548027038574,13.392112675663085,13.019431202517943,13.074273353645776,258572000
2021-01-21,13.827862739562988,13.959236264193995,13.21511912323299,13.380145761603893,337780000
2021-01-22,13.67330551147461,13.802186604239331,13.588299278392899,13.700727061039379,246820000
2021-01-25,13.614226341247559,13.788975499046002,13.19866753200428,13.74235905033523,251112000
2021-01-26,13.3968505859375,13.605751168595487,13.349236589990353,13.541684811076909,163980000
2021-01-27,12.880826950073242,13.194926152460098,12.757180837312008,13.192183617318866,371272000
2021-01-28,13.013696670532227,13.30162199857024,12.923455463539968,12.95910366922323,228316000
2021-01-29,12.952622413635254,13.296636595811426,12.874596137407885,13.037628651929008,271552000
2021-02-01,13.199163436889648,13.23281654648727,12.865868417998428,13.015938521101374,217204000
2021-02-02,13.518000602722168,13.533206267613787,13.247525202589054,13.360452226804785,220440000
2021-02-03,13.491826057434082,13.891929046731677,13.477866134624353,13.597023775479286,245408000
2021-02-04,13.625191688537598,13.634414935890396,13.299625035923523,13.492322342226124,201340000
2021-02-05,13.552151679992676,13.697984368062173,13.507031081489062,13.685769436183508,169152000
2021-02-08,14.397482872009277,14.432382686350513,13.688016242934305,13.688016242934305,434624000
2021-02-09,14.222481727600098,14.54156676786031,14.18184770115254,14.299759600879625,287560000
2021-02-10,14.72204875946045,14.862396381578142,14.300507596143618,14.421909473206185,485352000
2021-02-11,15.207160949707031,15.228600085677494,14.882342586839954,14.937434842475913,450828000
2021-02-12,14.918486595153809,15.247543280777698,14.732768268450995,15.006982807103192,374756000
2021-02-16,15.286433219909668,15.328563093363668,14.907270064514945,15.021193700381346,321960000
2021-02-17,14.863394737243652,15.17998735005581,14.737754476290354,15.127636686605337,274756000
2021-02-18,14.786615371704102,14.830738429748369,14.533340707240383,14.686900817071333,233868000
2021-02-19,14.883834838867188,15.133618542959208,14.804312733125371,14.981554292445454,271724000
2021-02-22,14.314719200134277,15.089997140840495,14.284056814366492,14.732521308254674,325884000
2021-02-23,14.101578712463379,14.198052434655088,13.35122901911437,14.035018976264617,391780000
2021-02-24,14.457555770874023,14.465284128044166,13.716679525715865,14.082381925555026,448320000
2021-02-25,13.269462585449219,14.333662277875408,13.17847394109998,14.005353050124018,824436000
2021-02-26,13.675301551818848,13.814900794289937,13.322811562682315,13.713192095526345,500932000
2021-03-01,13.802186965942383,13.885199062295472,13.51451173836479,13.835341784593728,353184000
2021-03-02,13.36793041229248,13.880710314412896,13.357709618961268,13.86026872775047,264116000
2021-03-03,12.768150329589844,13.413051207077928,12.762166962212012,13.387873897050037,377592000
2021-03-04,12.334893226623535,12.93791536777413,12.049212120822903,12.764162806346638,573344000
2021-03-05,12.425882339477539,12.514129408982628,11.645867786362965,12.514129408982628,542840000
2021-03-08,11.560114860534668,12.435604699983601,11.533440753468302,12.414415664202755,543112000
2021-03-09,12.48877239227295,12.585029220167039,12.02893097921558,12.099752572699794,521824000
2021-03-10,12.436904907226562,12.947367629501878,12.426182115532276,12.808218669435043,384376000
2021-03-11,12.960831642150879,13.013449604669338,12.70248299212782,12.917441062642364,299916000
2021-03-12,12.823678016662598,12.856345807578716,12.55834698640387,12.616450011981625,243964000
