Date,Close,High,Low,Open,Volume
2021-01-04,64.86946105957031,67.73623214000094,64.31009141793567,67.4827667292271,9388400
2021-01-05,65.35017395019531,65.70852371403136,64.72962338502326,65.1229345893467,7339800
2021-01-06,68.54907989501953,69.37065712575706,66.07561284331513,66.99333237416931,12155700
2021-01-07,69.30072021484375,70.49812437600143,68.9511125277411,69.83387043732759,8816000
2021-01-08,70.908935546875,70.97885844683726,69.43185262740721,69.77271842945477,8376200
2021-01-11,69.65033721923828,70.79529604615664,69.02104463191394,70.77781866015891,7064300
2021-01-12,69.70278930664062,70.40200490740983,68.64523054493246,69.61538902359801,7669300
2021-01-13,71.52947998046875,71.87908778127293,70.06113921987671,70.44570179936855,8542600
2021-01-14,72.13256072998047,72.31610334403615,70.92642069409392,71.63437172948224,8899000
2021-01-15,71.70427703857422,72.77057767899923,71.62561212715582,72.05388478976143,10561600
2021-01-19,72.37725830078125,72.71812398601158,71.45954555908901,72.10631549155008,8142700
2021-01-20,73.4610595703125,74.31759165723065,72.03640898793891,72.23743563507259,8576800
2021-01-21,73.16388702392578,74.07286456926822,73.11144819168742,73.63585651871207,9268600
2021-01-22,73.60089111328125,73.89806003913691,73.02404398506414,73.37364507212261,6371800
2021-01-25,75.92578125,76.64247418755997,73.50475291106963,73.5222369673251,13215600
2021-01-26,74.49238586425781,76.26663725948615,74.07285525446666,75.73348697139521,12476900
2021-01-27,70.08734130859375,74.11655537984437,69.5804104561793,73.94174818855704,16893300
2021-01-28,72.07134246826172,73.29496592870277,69.96496784602806,70.50685337738365,8541300
2021-01-29,70.68167114257812,72.07135328003098,70.11355945055412,71.51198361446616,13189700
2021-02-01,71.40711212158203,72.66569742916766,70.6641997762708,71.90530102779908,5589500
2021-02-02,72.4821548461914,73.82814042935513,71.71302308504653,71.76546191678877,6645400
2021-02-03,72.58704376220703,73.31247209723956,72.46468203493822,72.93664488685278,5971200
2021-02-04,72.54334259033203,73.02405415430064,72.16751536801499,72.56081997983351,6398400
2021-02-05,73.06775665283203,73.89807608542537,72.54334824016057,72.87547201226906,5745800
2021-02-08,72.89295196533203,74.05539510455417,72.65696385858335,73.4173603484639,6792300
2021-02-09,73.26876068115234,73.74073010717136,72.54332582255574,73.03277263403649,5008900
2021-02-10,73.33869934082031,74.28263172776585,72.93664603834503,74.24767028110651,6200800
2021-02-11,73.37366485595703,74.11658403680376,73.085244548188,73.41736833772981,4417200
2021-02-12,72.65694427490234,73.56592167249526,72.21120093690216,73.44355997168589,5787200
2021-02-16,70.96137237548828,73.04152838329621,70.78656514696623,72.79680493157927,8312600
2021-02-17,70.5156021118164,70.82150633897942,69.58914740434787,70.64670582866114,8598300
2021-02-18,70.55931091308594,71.0487577135857,69.86883750911662,70.6467111748591,5378900
2021-02-19,68.26065826416016,70.4282211956461,68.12955451131545,70.3058594711814,9660900
2021-02-22,65.63861083984375,68.12082014716457,65.15790596333647,67.9984584209108,13190300
2021-02-23,65.2977294921875,65.5511949127021,64.07410585350792,65.5511949127021,12719000
2021-02-24,64.46741485595703,65.47253447779342,64.09158775103428,65.40261160520032,12302200
2021-02-25,65.06925964355469,65.31526712222808,63.883148326693124,64.44545305028973,11747100
2021-02-26,64.55968475341797,66.38717201271795,64.55089685559,65.13077075139809,12583200
2021-03-01,66.6946792602539,67.57328123684088,65.34163141192583,65.57885099619581,12272600
2021-03-02,66.36957550048828,67.52054162197098,66.2904978591105,67.32724816882443,8738500
2021-03-03,63.716209411621094,66.71224522914521,63.338410311236544,66.58045359818301,11748900
2021-03-04,62.635536193847656,64.1906587548803,61.93265192592712,63.51413817714775,11998700
2021-03-05,62.11717224121094,63.25935777113758,60.034889337960756,62.91670345280014,15509900
2021-03-08,62.25774002075195,63.64593282886413,61.98537553805707,62.380743767982,12479400
2021-03-09,65.03412628173828,65.64036389244109,63.54050535192825,63.61958302876882,9363700
2021-03-10,65.42070007324219,65.66670754552906,63.86557757874245,64.84960746788998,8247200
2021-03-11,65.77214813232422,66.3783856746408,65.42070598165951,65.86000699419003,6602500
2021-03-12,66.48381042480469,66.78253858459927,65.05169160609873,66.05329733016076,6113100
2021-03-15,66.35201263427734,66.95825009117577,65.93028747546148,66.32565564975143,7129200
2021-03-16,66.22901153564453,67.07246858998748,66.00936105160103,66.04450593343208,6512700
2021-03-17,64.10279846191406,66.06208379021292,63.97100682672966,65.89514727209928,10343300
2021-03-18,62.49495315551758,64.14672908157198,61.73935495598222,64.13794118533531,14198800
2021-03-19,62.240169525146484,63.8128680879921,61.554860959893524,62.538897724709244,22806700
2021-03-22,62.98698806762695,63.637151758908956,62.16988782867978,62.16988782867978,10057700
2021-03-23,65.03412628173828,65.27135260905774,62.8815537587999,62.89034165693824,10723800
2021-03-24,63.988590240478516,64.71783156590656,63.619578980575824,64.51575014079691,14537400
2021-03-25,64.5333023071289,64.77931645240857,63.672276259850264,64.23458089980367,6823600
2021-03-26,65.06925964355469,65.13076151322304,63.82164645702478,64.22580255815977,10106000
2021-03-29,65.71942901611328,66.07086443609172,64.74418030831089,65.11319152120883,8644500
2021-03-30,65.2098388671875,65.50856031753284,64.78810697488706,65.113192114852,5964600
2021-03-31,66.43109893798828,66.72103921191429,65.39434829141764,65.49099504939298,9430500
2021-04-01,66.57166290283203,67.10761059719638,66.22900869865816,66.33444333963494,6548900
2021-04-05,67.45906829833984,68.08287498618411,67.24820567082115,67.24820567082115,7328400
2021-04-06,68.14437866210938,68.31131521086482,66.72982870476648,67.27456443535641,6570500
