Date,Close,High,Low,Open,Volume
2021-01-04,133.7556610107422,134.29903758213393,132.90663430824762,133.0170119252101,13152900
2021-01-05,132.76220703125,133.25464372356606,132.15940575547546,133.25464372356606,10458100
2021-01-06,130.0369110107422,130.62274140983442,129.29824909422203,130.59727164944928,22827300
2021-01-07,128.8907012939453,129.1963513293888,128.42373416269618,128.87371713777753,14651900
2021-01-08,128.47467041015625,129.01804674288147,127.91430992340769,128.6105047770023,13622500
2021-01-11,128.26242065429688,128.3812838285595,127.76998380231908,128.20298258960838,8370700
2021-01-12,128.1605224609375,128.33882369123666,127.29451197326716,128.02467513833946,12186300
2021-01-13,129.60389709472656,129.9604996446317,128.68695982533816,128.76336910526769,12533300
2021-01-14,128.3898162841797,129.5954326217214,128.02472807313248,129.54449309346344,14835500
2021-01-15,128.8992462158203,129.35771495634327,128.60208167401026,129.21338196478754,11624700
2021-01-19,129.31521606445312,129.3576699778245,128.63599231585786,128.72938574322865,9575600
2021-01-20,129.44253540039062,129.45950659608718,128.87367646677524,129.04349206463064,5368900
2021-01-21,128.5341033935547,128.83975340913844,128.2878914431385,128.57655730365803,8162700
2021-01-22,128.95018005371094,129.06054471583923,128.55962206930175,128.92471028897984,9507200
2021-01-25,130.4698486328125,130.4868327834671,129.5953527232134,129.6972317169186,8712600
2021-01-26,130.22369384765625,130.4104807214267,129.8331359420135,129.98596745469695,7690300
2021-01-27,130.5548553466797,131.17464128648945,130.35108424976977,130.80956597903688,7895200
2021-01-28,129.8331298828125,130.2916114443491,129.18787441133884,130.24065897242133,10667800
2021-01-29,129.052001953125,129.468029517999,128.45768611410043,128.55956512790075,14965900
2021-02-01,129.20162963867188,129.50763401714778,128.76812884005363,128.91262910625971,8165500
2021-02-02,128.36863708496094,128.42813109762008,127.9436316768914,128.13063509405285,9177500
2021-02-03,127.22958374023438,128.00309651948103,127.14459046007066,127.86709170705976,9633100
2021-02-04,126.88959503173828,127.06810298387158,126.48159353131996,126.78759789916715,8262600
2021-02-05,125.82708740234376,127.13611119063106,125.81859196428688,126.73660510967248,10258900
2021-02-08,126.37957000732422,126.87257771261778,125.83556374116104,126.05657479843929,11574800
2021-02-09,126.4730453491211,127.22105867309082,126.36255281362904,126.83855657610803,5218300
2021-02-10,127.31459045410156,127.31459045410156,126.7705841725684,126.88958514133712,8079800
2021-02-11,126.61759948730467,127.32309695407666,126.4390915335748,127.2295952583389,11962700
2021-02-12,125.04505157470705,125.8695628395232,124.97704917481036,125.54655468254693,14088400
2021-02-16,123.14102172851562,123.8125373126588,122.9625267799125,123.4385306030294,17789100
2021-02-17,123.92303466796876,124.42455075903776,123.23452818496494,124.05903947131398,11199100
2021-02-18,123.4215316772461,123.76154368596788,122.67353119832204,122.9200285557799,10755300
2021-02-19,121.78102111816406,122.6735348335757,121.42401822602588,122.45252377882422,12741700
2021-02-22,120.85446166992188,122.18048867059068,120.463464184059,121.57697563354812,13203900
2021-02-23,120.50601959228516,121.12652376660996,119.97050870518994,120.2935169190104,12658500
2021-02-24,119.71549224853516,120.0044927456356,118.28748063688631,118.44898472942266,17363100
2021-02-25,117.7604751586914,118.93349406006868,116.11996075442556,118.593494972489,52621700
2021-02-26,121.65351104736328,121.80651969747493,118.72947255318984,119.65599395021653,45423300
2021-03-01,120.04678344726562,120.34465036659908,119.22127991330332,119.7063752415194,22048000
2021-03-02,120.05528259277344,120.10634251676774,119.39146462363196,119.48507881286768,12482200
2021-03-03,118.75318908691406,119.27231995483427,118.08938410639162,118.61703361876629,19763700
2021-03-04,117.9872589111328,119.0936048237718,117.40856248695304,118.82978657241117,22366600
2021-03-05,118.21703338623048,118.58297145525762,117.43408434450392,117.58726409830962,20598000
2021-03-08,117.29792785644533,118.20852678578132,117.29792785644533,118.14896120403408,15236600
